time,binary,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
1258,0,0.036866849,0.892950219,-0.044716679,-0.318203697,0.93731324,0.763205284,0.97912406,0.787012668,0.231630455,1.126526553,-0.030133508
1259,1,-0.16258305,0.842338408,0.001666457,0.088325551,0.276016311,0.226334375,1.19522979,0.897204968,-0.189967354,1.141115746,0.016607602
1260,0,-0.196241284,0.924954001,-0.008718362,-0.049120517,0.47679351,0.495069633,0.40442266,0.604902014,-0.174281263,0.73847916,-0.017542066
1261,0,0.107125651,0.922624781,0.058029562,0.442307455,2.981556095,3.202012407,0.442213035,0.799210742,-0.153426983,1.164226683,0.023793345
1262,0,-0.111667507,0.895479636,-0.02531902,-0.492098494,3.340960198,4.404911235,3.241845116,3.086988898,-0.021546312,1.199197102,-0.025911776
1263,0,0.329912648,1.105425106,-0.009321491,0.0204857,1.156150387,0.749067585,1.589456425,1.695791384,0.526176496,0.852384264,0.04949235
1264,0,-0.062515524,1.040774071,-0.035266704,-0.053842039,0.138059216,0.110578692,0.941524234,0.821036468,0.359915677,0.838678382,0.005639763
1265,0,-0.374953176,0.960735359,0.012555004,0.002624893,0.653606382,0.715699847,0.710431124,0.807992159,-0.110606015,1.206782599,0.037875423
1266,0,-0.107029906,0.839065735,-0.016181447,-0.06891112,0.309569015,0.282580341,1.288511836,1.432785653,0.066266306,1.111386787,0.035817714
1267,0,0.113042938,1.13135779,0.015652832,-0.0486643,1.841343386,1.74534447,1.373011993,1.460171347,0.040923337,0.964352195,0.004533531
1268,0,0.189025259,0.961120468,-0.003721246,-0.01482988,0.789403242,1.169962157,3.177351507,3.082164903,-0.068164722,0.748219221,0.081632503
1269,0,-0.163838764,0.947050245,-0.081089231,-0.008893411,0.313296612,0.341243564,2.254132972,2.676836052,0.008234073,1.074530446,0.039312232
1270,0,0.202516888,1.047232436,0.029410957,-0.008704418,1.2797608,1.269811257,0.435691562,0.067784382,0.164867213,0.929068814,0.018481946
1271,0,0.935887503,0.924335015,-0.032875363,-0.000694852,2.417575828,2.955318151,6.814112544,6.838702317,1.064481273,1.21755559,-0.069710864
1272,0,-0.636742669,1.048132961,-0.001304336,0.018198389,0.196227205,0.258695036,0.315685292,0.16264148,-0.500829007,0.861928482,0.019928096
1273,1,0.108818503,0.921456701,-0.053913933,-0.039847446,0.643123908,0.942389941,1.504612738,1.56552322,-0.105827686,1.226780432,-0.023302792
1274,1,-0.339646742,1.16459557,0.015669877,0.008400261,0.382374998,0.682005449,0.404753309,0.797961467,0.156546938,1.000536357,0.00514895
1275,1,0.121122688,1.037331669,-0.034491776,-0.007195204,1.164502161,0.972831415,1.318849874,1.342544705,0.101430395,0.893515679,0.013260694
1276,0,-0.756038955,0.927438673,-0.014729898,-0.000921458,4.988483627,4.544082728,0.211946377,0.271521068,-0.883220661,1.073703975,0.024943666
1277,0,0.2257558,1.136479565,0.081426316,-1.119648284,0.536804426,0.363585042,0.612557805,0.82904153,0.508939545,1.373533,0.002752307
1278,0,0.239485467,0.946927834,0.122448896,0.000281574,0.750256915,0.564964307,0.666289191,0.739379729,0.217038083,0.91458052,-0.026107014
1279,1,0.108795927,0.978573951,0.02912729,-0.033452794,0.527777108,0.644320045,1.258231102,1.369326959,0.189728473,0.894131625,0.001174686
1280,0,0.21565035,1.098965839,0.088278094,-0.180543159,0.340645756,0.378493234,1.433264753,1.539867109,0.081597721,1.625543782,0.003222329
1281,0,0.289811422,1.069723869,0.013966084,-5.904891681,0.077933536,0.121921913,0.571178397,0.261467711,0.791442059,1.284156362,-0.01456475
1282,1,0.014898131,1.110481483,0.003425049,0.050190384,0.446068676,0.346673553,1.096437628,1.075209196,0.161249031,1.141093928,0.085816362
1283,1,0.370118563,0.952747809,-0.061406351,-0.042157767,1.157272742,1.13449498,1.806802138,1.1261426,0.63970051,0.728172734,-0.04748734
1284,0,-0.440862753,0.864442809,-0.012344472,-0.037968208,0.362721487,0.391447259,0.892435381,0.944981815,-0.54468152,1.034546697,0.022484327
1285,0,0.352880251,0.924080886,0.02297905,-0.015281909,1.445754814,1.831786306,4.326466957,4.38606746,0.174893212,0.780395398,0.018629018
1286,0,-0.155463024,1.115178826,-0.012150233,-0.12131267,1.102447902,1.313279681,0.594432307,0.251470858,0.010158095,1.366126599,-0.009150354
1287,0,0.352958895,0.903187919,-0.005057016,0.007620218,1.714563019,1.790570311,0.926427628,0.757475789,0.336550748,1.001491976,0.031616942
1288,1,-0.024772098,1.109899879,-0.010679379,0.009307493,1.5145507,1.655943834,0.664088795,0.878740989,-0.302870124,0.868277336,-0.029521282
1289,0,0.145858145,1.10041968,-0.054067042,0.000899243,4.293755852,4.36094682,2.047390483,2.344493231,0.394730464,0.912782843,0.009574551
1290,0,-0.102789538,1.110784106,-0.008478623,-0.062272327,0.789724406,0.427301572,0.724289724,0.791356007,-0.075953319,0.821805927,0.028771261
1291,0,-0.215404766,0.852007351,-0.045020088,0.00244371,0.655704571,0.610952868,0.949988651,1.045751493,-0.109379806,0.99973493,0.015126605
1292,0,0.436080039,1.151570343,0.025231238,0.004879059,0.270994708,0.19565483,4.345800653,4.618260502,0.290722681,0.693988126,0.030359179
1293,0,-0.133474889,1.01768087,-0.025846282,-1.931322347,0.269050796,0.324207269,0.57377194,0.425859437,-0.102175213,1.144554575,0.027534435
1294,1,0.418348884,1.208045554,-0.000955142,0.013886534,0.902070896,0.974486903,2.104933967,1.7853356,0.494012244,1.074125575,0.007287154
1295,1,-0.376131891,1.087196072,-0.00477257,0.022329798,1.442523882,1.350511812,1.601075479,1.07623126,-0.524864707,1.204434592,0.029317492
1296,1,0.322811877,1.004428162,0.010402405,-0.019389695,0.657801405,0.775673567,1.019119978,0.699599163,0.306766277,0.932821199,-0.005352932
1297,0,0.423262525,0.93106263,0.00714471,0.050638367,0.406581797,0.474224874,1.909508156,1.691705788,0.74392541,1.0353318,-0.047007958
1298,0,0.006405646,0.902305207,0.036093186,-0.029585398,0.628167874,0.550791194,0.934543894,0.932731395,-0.062741076,1.082829731,0.031258693
1299,0,0.60882572,1.149931144,0.016032717,0.009280793,0.966786556,0.558323379,1.493268991,1.477892236,1.219706949,1.327952818,0.029216806
1300,0,-0.179777172,1.089711985,-0.026407993,-0.013531381,7.327332598,6.301534288,1.016110991,0.63921015,-0.600711628,0.927552625,-0.021711589
1301,0,-0.140449483,0.904030755,-0.044579441,0.074553496,2.555607961,2.396728878,0.802752763,0.677865566,0.15179779,0.736157393,0.08522044
1302,0,0.494498856,1.049658031,0.08593035,0.042926394,1.640689915,1.239760927,0.471444483,0.099641521,0.379001779,1.109320401,0.02033491
1303,0,-0.585935237,0.916974595,-0.025522234,-0.025098141,0.132895824,0.081656959,0.787863585,0.853845139,-0.775113584,0.974850718,0.050942714
1304,0,0.051838347,1.001472776,-0.055567044,0.022136155,1.142670926,0.675947402,0.904476696,1.046091724,0.010781715,1.205094491,-0.013088345
1305,0,0.137957507,1.097166459,0.051566049,0.0223788,5.529050544,5.995961206,1.822976893,1.842410243,-0.305391926,1.22462483,0.016249386
1306,0,-0.658220467,1.051802668,0.034890245,-0.009463216,1.439320884,1.051003134,0.117540494,0.228223038,-0.745643178,1.053741309,0.022704586
1307,0,-0.580529721,1.118080005,-0.008172475,-0.010098317,4.444255547,2.581730771,1.073161029,1.088607587,-1.025716681,0.885173282,-0.007166084
1308,0,0.220205646,1.151792989,0.00517126,0.028696527,3.182021836,2.916347111,1.238147353,1.12707056,-0.019187165,1.025072427,0.021955732
1309,0,0.119991107,0.974556052,-0.023401708,-0.191084916,0.624430626,0.531416517,3.02456855,2.917060271,0.217539493,0.782229197,-0.016477195
1310,0,0.148059224,0.961091608,0.041331972,-0.320331548,0.962496191,1.208325116,1.079882087,0.991393434,-0.186861835,1.271169728,0.043678004
1311,0,-0.381346072,0.827263049,0.018130668,-0.007804079,0.539248705,0.477472204,0.756520521,0.868275494,-0.219182088,1.125309441,0.017597067
1312,0,-0.504510779,0.964783568,0.054931564,0.062902247,1.241617858,1.350302475,1.1957978,1.018187204,-0.445194402,0.904413769,-0.001381219
1313,1,0.679112424,0.98115559,0.007049385,-0.004761383,2.252102616,2.937860253,3.060399107,2.795849074,0.70962969,0.812846069,0.00164402
1314,0,0.034390254,1.020192728,-0.015781167,-0.00752723,2.590659168,2.706575637,0.566154194,0.484982003,0.228490204,1.120518212,0.046411098
1315,0,-0.553729197,1.038790539,-0.024175144,-0.005071329,0.745558236,0.957644559,0.796679286,0.244678393,-0.867454257,1.171446137,-0.010672298
1316,1,-0.129283329,1.016397229,0.011849499,-0.003908321,1.613175047,1.223150519,0.493428777,0.452487808,-0.288368712,0.848898811,-0.010232788
1317,0,-0.051710524,0.87321278,0.00129815,-0.055961857,3.435251079,3.299603113,1.847007374,1.963026179,-0.287016737,1.249649426,0.017836821
1318,0,0.377814263,1.053471149,-0.045132385,0.11563218,0.540424926,0.448438604,1.578642058,1.49346143,0.006810424,0.819773562,0.010898116
1319,0,0.603936692,0.99879018,-0.011776889,-0.010389224,2.777138839,3.101227136,1.407475133,1.655823676,0.772298612,0.778743688,-0.0275856
1320,0,-0.273464396,0.852981956,-0.018927898,1.847979766,0.940686968,0.939317332,0.722812906,1.232430332,-0.732527474,1.087550267,0.02993725
1321,0,-0.248933382,0.981561475,0.029826737,0.000862904,0.124385138,0.061829199,0.457329135,0.468172392,0.072852951,0.916459892,-0.045418143
1322,0,-0.09061032,1.024103161,-0.006300586,-0.038407928,4.289275263,4.932483082,1.060086744,1.064299002,0.197478482,1.134977793,0.044297858
1323,0,0.074035934,1.181173445,-0.002388153,0.040291522,1.236071538,1.050291725,1.0978983,1.033222713,-0.392956222,1.056864954,0.054778076
1324,0,0.401240825,1.079136247,0.05957813,0.01271009,1.329171895,1.213400575,0.404894832,0.197273157,0.468726007,0.993425176,-0.050101638
1325,0,0.22180927,0.982903397,-0.006414126,0.012074694,0.561783707,0.503049361,0.880340619,0.975030663,0.013725307,1.242661224,0.007760317
1326,0,0.651463253,1.135238815,-0.04164329,0.007350212,8.508911396,9.914490242,3.860789752,3.716913233,0.791647524,0.978028645,0.040296143
1327,0,-0.579727342,1.244557734,-0.009808743,-0.038828199,0.084799264,0.058406036,0.583342114,0.776675842,-0.419132708,1.174230589,0.029827409
1328,0,0.240826965,1.097399236,0.03902878,0.00750914,4.094697384,4.754127165,2.336185539,1.975999999,0.421804182,1.091441971,-0.001073456
1329,0,-0.171026782,1.133028819,-0.070037224,0.011959465,0.495160446,0.626716128,0.660115445,0.394857827,0.319800301,0.941254296,0.021901443
1330,0,-0.695070271,0.855558033,0.014402045,-0.036023292,0.089424267,0.048171087,0.43135812,0.36314961,-0.27281608,1.452285374,0.05032011
1331,0,0.232279985,1.099330792,0.06293097,-0.247243382,1.274677483,1.431568902,0.718118098,0.767111275,0.455423256,1.032585375,-0.006075813
1332,0,0.742914707,0.953409882,-0.025706761,0.01597853,8.226087703,10.56545336,1.793951637,1.425139501,0.73679031,0.950722515,0.059285492
1333,1,-0.124786606,0.837436444,-0.023386427,-0.009850404,0.240028707,0.165078294,0.269705135,0.42433496,0.307797838,0.885308439,0.020679372
1334,0,0.178432616,0.82025318,-0.078958512,-0.115031641,0.666905013,0.564118235,1.266172142,1.247602667,0.568516936,0.937423728,-0.049168309
1335,0,0.359027772,1.028921609,-0.008868572,-2.238323014,0.68395128,0.862698627,4.247440761,4.002801991,0.306013607,0.927933634,0.02645761
1336,0,-0.273181173,1.092089252,0.052549955,0.057176089,1.544588396,1.735458565,0.518670523,0.636177999,-0.573117771,0.816157421,0.071375072
1337,1,-0.687354232,1.032743747,0.024756424,-0.015160131,0.758839664,0.801398673,0.664925569,1.053625783,-0.203590651,0.87372758,0.049332307
1338,0,0.573043689,0.953970104,-0.05287875,0.035964227,2.413121857,2.534313909,1.341577512,1.534043037,0.621815373,0.825458128,-0.027194832
1339,1,0.086635359,1.215259624,-0.006391478,0.004547546,0.889147214,0.791869371,1.059065951,0.999868029,0.644697055,1.144533712,-0.022796015
1340,1,0.336654542,0.89954608,-0.114132417,-0.035052039,1.484366943,1.303515108,3.385663518,3.342576915,0.058840396,0.895822079,0.019158925
1341,0,0.04636341,1.045726071,-0.065595785,-0.008627454,1.433224109,1.298400452,0.900435788,1.326023656,0.56318856,1.045911883,-0.010395481
1342,0,-0.0467783,0.854443072,-0.021740816,-0.059319615,0.725637026,0.500670999,1.474411729,1.601854829,0.335596079,0.855929624,0.008946476
1343,0,-0.113539859,0.847089408,-0.03081161,0.008735371,0.947940448,0.934943766,0.518808818,0.804176984,-0.494141328,0.984015455,-0.020344775
1344,0,-0.292924205,0.919307517,0.019443623,0.485449753,0.222792452,0.242220731,0.52323038,0.080381687,-0.009590768,1.054426528,0.041344367
1345,0,-0.182584378,1.134158231,0.016766722,-0.012877394,0.26749833,0.276855848,1.265626156,1.39186787,-0.009428529,0.871429521,0.04955952
1346,0,0.142318729,0.963146952,-0.043610883,-0.03987226,1.635977079,1.900685543,1.350971707,0.976876468,-0.126131064,1.013054733,-0.016018867
1347,0,-0.445450898,0.940872788,-0.034160836,-0.035182232,0.133084688,0.104104745,1.239354438,1.32946637,-0.598841215,0.870040904,-0.032078514
1348,0,-0.234221998,0.92933377,-0.004099327,-0.068817984,0.618507206,0.472640135,1.462325407,1.493438252,-0.328382466,0.898535918,0.026218666
1349,0,-0.046570829,0.944587834,0.035618372,-0.753344938,0.196679583,0.234983481,0.63434278,0.709193308,-0.36515296,1.369960021,0.011623328
1350,0,0.307787998,0.885086915,0.012096591,0.01241596,1.137098785,1.313090415,1.02458772,0.680012085,-0.547276684,1.140000532,0.018820011
1351,0,-0.354007325,0.967136907,-0.011695033,-0.211158011,0.628385911,0.888173991,0.566009392,0.392308447,-0.435394037,1.250996511,0.007183349
1352,0,-0.242179836,1.073716019,0.014949467,-0.002270245,1.014558654,0.661692911,1.22823586,1.266617887,-0.528702774,1.228795761,0.012359383
1353,0,-0.162184515,0.873025254,0.050825204,0.003288536,3.026162459,3.354844655,0.382862127,0.088628404,-0.092508956,0.878090417,0.048274463
1354,0,0.228428832,0.959433571,-0.008287038,0.147955172,15.31384775,17.66925073,1.661840603,1.514046919,0.360753169,0.870092065,0.006855926
1355,0,-0.361551664,0.920206898,0.026319146,-0.012793429,1.988092161,2.001027626,1.159728813,1.498337435,-0.111139687,0.731682207,0.008258741
1356,0,0.276726011,0.832178349,0.027955103,0.174371157,0.816190143,0.605240298,1.582407032,1.612295364,0.441242802,1.262153402,-0.03059804
1357,0,0.207831293,0.862245126,0.031122944,-0.015987688,0.209825388,0.261965367,2.31574267,2.850841182,-0.063488754,0.925045377,0.004608229
1358,0,-0.827731936,1.214342248,0.029027596,-0.020679686,0.226461675,0.170790331,0.527785949,0.29518778,-0.589222966,1.22103806,-0.011399118
1359,0,-0.223175664,1.03755021,-0.034608942,0.005365176,0.884232052,1.003802264,0.814899297,0.744506246,-0.088519825,0.950728425,0.021997544
1360,0,0.126528916,1.07177543,0.018436207,-0.003855286,0.875303437,1.045693834,1.125685438,1.102609213,0.198349057,0.793640271,-0.044318768
1361,0,-0.933486437,0.875997418,-0.011291041,-0.00337717,0.263022032,0.231398074,0.49045968,1.052637826,-0.917807715,0.925442198,-0.022945988
1362,0,0.317077865,0.995683833,0.091691847,-6.14227E-05,0.435150054,0.511728422,2.180470473,2.364766462,0.544316944,1.189479234,0.013009294
1363,0,0.587264848,0.96440593,0.138419989,-0.005906263,0.790116939,0.903769738,1.936572933,2.191100082,1.074389826,1.495567377,-0.055654842
1364,1,-0.117300634,0.995216781,0.068917699,-0.053573776,1.410504303,1.656356965,1.034597442,1.078839904,0.025304976,0.864882543,0.096022179
1365,1,-0.219783468,1.018406285,0.02552509,-0.020007324,0.44807871,0.544021198,1.011494217,0.717841381,-0.39183831,1.10661324,0.008354581
1366,0,0.789025484,0.876729207,0.029267495,0.010371303,9.595454274,9.959352027,1.414060482,1.417662333,1.110432076,0.659504304,0.033936939
1367,0,0.182359381,1.001227138,-0.020344779,-0.017977258,2.528249724,2.05193949,1.292291358,1.4490013,0.073187759,1.313023523,-0.029107084
1368,0,0.771714047,1.025421847,-0.068537435,0.013244014,2.771929374,3.083689856,3.824318305,3.844065274,0.642218264,1.068628775,0.004044663
1369,0,0.711692982,0.948525976,0.026824352,-0.003800683,4.98586072,5.010563952,2.193303761,1.76165293,0.766831707,1.367802281,0.00661061
1370,0,-0.567433385,1.076039693,0.066951884,-0.042746828,2.068603158,1.989470434,0.97295514,1.065706629,-0.238777514,0.868522921,-0.027360571
1371,0,-0.596592538,0.93426141,-0.034243629,-0.000300287,0.72256645,0.87916389,0.4953647,0.863076673,-0.692759229,1.055862071,0.041023004
1372,0,-0.34795416,1.008788661,-0.047999715,0.008453637,0.371813331,0.24172799,0.368302701,0.41108549,-0.572358289,0.963474027,0.027117581
1373,1,-0.544404517,0.882840753,0.036904479,-0.037949237,0.468065305,0.610345146,0.364514278,0.194042053,-0.64929054,0.852924797,-0.01329129
1374,0,0.199097677,1.073887625,-0.022164263,-0.002423582,0.478270278,0.468136068,1.307837457,1.148569759,0.544239817,1.014456506,0.032971438
1375,0,0.448556574,0.943875876,-0.063538194,0.007443076,1.829113215,1.860080925,0.930633425,0.603342362,0.359667802,1.165205805,0.042208671
1376,0,-0.382002606,1.176372265,0.026794607,0.083402406,0.516148645,0.420763089,0.644885501,0.678643179,-0.433091002,0.892881483,0.022024383
1377,0,-0.29490173,1.217968566,0.014941499,-0.004390453,0.462439453,0.455170273,0.576109549,0.588271442,-0.369774054,0.739556523,0.015434275
1378,0,0.003006999,1.194649869,-0.054438588,0.0025555,1.320634223,1.19121515,2.458875423,2.448075839,-0.086732376,0.950405624,-0.015087601
1379,1,-0.327477411,1.042633052,-0.072131346,-0.047118914,1.838299815,2.189239335,0.731300565,0.694612493,-0.605169544,0.778998824,-0.029990133
1380,0,-0.105793538,0.949001743,0.007904958,0.438840807,0.195874632,0.181636826,0.970900476,1.077121547,-0.111929254,1.531198477,0.01157333
1381,0,-0.368315309,0.982192234,0.027024403,-0.027208823,0.774023423,0.781041641,0.425700864,0.413476853,0.439143822,0.954914736,-0.008589284
1382,0,0.426689143,1.106887069,0.00669603,0.027417965,0.797410335,0.86456744,1.126291696,1.21645327,0.376190047,0.872099097,0.051788954
1383,0,0.307949992,1.119623663,0.05405053,0.010793436,0.609439763,0.636229686,1.319666706,1.451037556,0.421288943,1.086282642,0.040267284
1384,0,-0.336035308,1.093549018,-0.002355977,0.288267764,2.014689975,2.166440509,0.612936498,0.382194935,-0.637445877,0.983847172,0.001888236
1385,0,-0.64372895,1.026824267,0.054141112,-0.030950043,0.360918748,0.582718847,0.393497241,0.498163212,-0.515213758,1.100296154,0.025760694
1386,1,0.207950989,0.940058939,0.008446144,-0.67264201,2.036870621,2.515538166,1.432795597,1.334865504,0.455741224,1.19071576,0.043039398
1387,1,0.2573678,1.073701091,0.013087976,-0.00447166,1.433538225,1.409436492,3.739468156,3.595703497,0.421822116,0.741548783,-0.024920893
